"","churn","app_usage","payment_method","payment_freq","location","platform","userId","month","sub_amount"
"33468",0,16880.6516258983,"PayPal","Monthly",0,"Android",82674194,"jan",16.0497347144556
"25953",0,18606.4024844286,"Credit Card","Quarterly",1,"iOS",66748037,"jan",8.19169240950165
"10378",0,20422.7764943486,"Credit Card","Monthly",0,"Android",49768020,"feb",15.424966773343
"39006",0,18074.0887234828,"Credit Card","Annual",0,"Android",33916613,"jan",129.67048635325
"29295",0,18297.624033913,"PayPal","Annual",0,"Android",97656915,"jan",169.894582634211
"4755",0,16376.5072411063,"Credit Card","Annual",0,"Android",85958729,"feb",144.24247458896
"36287",0,18477.8630925805,"Credit Card","Annual",0,"Android",79120347,"jan",138.035991790028
"11229",0,15669.1129685435,"Credit Card","Annual",1,"Android",61594073,"feb",173.020747968816
"32011",0,17796.3923468144,"Credit Card","Annual",1,"Android",99844023,"jan",143.401403547178
"12921",0,17064.9096771406,"PayPal","Quarterly",1,"Android",96759565,"feb",11.3633902698676
"9492",0,19242.7019032664,"Credit Card","Monthly",1,"Android",12085806,"feb",16.3855897941106
"16607",0,11398.7291838883,"PayPal","Annual",1,"Android",63918606,"feb",109.655928482035
"22954",0,17679.9676502834,"PayPal","Monthly",0,"iOS",74959222,"jan",14.967768477743
"19142",0,14847.8074298337,"PayPal","Annual",0,"iOS",22833958,"feb",114.705123067278
"18463",1,14896.3227067919,"PayPal","Annual",1,"Android",82227098,"feb",145.067800379128
"20851",0,16560.7047810338,"PayPal","Annual",1,"iOS",24631333,"feb",166.425317730289
"35438",0,19727.0081726133,"PayPal","Monthly",0,"Android",82505542,"jan",15.0031214229689
"19387",0,14656.1409103263,"Credit Card","Annual",1,"Android",68452803,"feb",172.287870810948
"11822",0,15975.1783008273,"Credit Card","Annual",0,"Android",26995562,"feb",146.510448068776
"7741",0,18531.7235927799,"PayPal","Monthly",0,"iOS",71416090,"feb",16.0703643798739
"27188",0,17376.7148612877,"Credit Card","Annual",1,"Android",26137710,"jan",178.945533962864
"12367",0,16316.5736529233,"Credit Card","Annual",1,"Android",61783910,"feb",159.40830310332
"30666",0,21285.5948360119,"Credit Card","Annual",0,"Android",31400196,"jan",160.44255092098
"9843",0,18855.8274284904,"Credit Card","Annual",1,"Android",72696061,"feb",132.683525154296
"1866",0,19486.0961452056,"Credit Card","Monthly",0,"iOS",46233835,"feb",13.7777041797316
"21291",0,18815.2398097544,"Credit Card","Monthly",0,"Android",23363671,"jan",15.9462025372777
"11871",0,17275.5014921562,"Credit Card","Quarterly",0,"iOS",65763963,"feb",9.21901904996044
"19371",0,16569.4543860565,"PayPal","Quarterly",1,"Android",97758071,"feb",10.991886022916
"12534",0,20286.3669424535,"PayPal","Annual",1,"Android",57741356,"feb",157.871805523603
"3767",0,20114.4400389976,"PayPal","Quarterly",0,"Android",40058636,"feb",11.5253312425776
"14547",0,17945.5584037444,"Credit Card","Annual",0,"iOS",75664953,"feb",169.118885367683
"20912",1,17546.5491368135,"Credit Card","Monthly",0,"iOS",84033112,"feb",15.7260132200582
"40286",0,14036.3342265688,"PayPal","Monthly",0,"Android",46244912,"jan",13.2934306521766
"35145",0,13826.0099162426,"PayPal","Monthly",1,"iOS",49111762,"jan",13.9475859258754
"27006",0,22460.3029117421,"PayPal","Monthly",0,"Android",51209664,"jan",13.4722326261922
"167",0,21910.664455572,"Credit Card","Quarterly",0,"Android",94205922,"feb",11.1979969237047
"664",0,18905.8079887729,"Credit Card","Quarterly",0,"Android",71612206,"feb",9.52950350361021
"25843",0,20456.5076386475,"Credit Card","Quarterly",1,"Android",80748985,"jan",10.0129137690306
"34030",0,17237.6106034849,"PayPal","Monthly",1,"Android",48730507,"jan",16.9964684753178
"18030",0,17790.8031679909,"PayPal","Monthly",1,"Android",57408432,"feb",11.6488403853618
"28686",0,17193.1290108075,"Credit Card","Quarterly",0,"Android",86835494,"jan",10.174798548918
"34697",0,18893.6904220848,"Credit Card","Annual",1,"iOS",71137453,"jan",134.616720711535
"16686",0,16391.2255324474,"PayPal","Monthly",1,"Android",83391815,"feb",16.3909650904814
"30819",0,21130.8191000913,"PayPal","Monthly",1,"Android",36153921,"jan",14.8701669357655
"15021",0,14971.0864113087,"Credit Card","Quarterly",0,"Android",34464777,"feb",9.9693291921487
"13035",0,20353.17516799,"Credit Card","Annual",1,"Android",78035661,"feb",147.448201982757
"5794",0,17391.1741639971,"Credit Card","Quarterly",1,"Android",94251957,"feb",9.28762355930487
"22205",0,16492.1870793216,"Credit Card","Annual",1,"Android",73959262,"jan",126.082925171589
"22952",0,17373.4376059685,"Credit Card","Annual",1,"Android",11107874,"jan",181.949761318178
"8864",0,19153.8996718053,"PayPal","Monthly",1,"iOS",94386865,"feb",15.8807408399319
"14294",0,20939.0218409182,"Credit Card","Annual",1,"Android",32897451,"feb",174.39942191561
"21908",0,22653.1602525367,"PayPal","Quarterly",0,"Android",76130644,"jan",9.18471006854134
"29328",0,19431.1437885702,"Credit Card","Quarterly",1,"iOS",44719173,"jan",10.0298266765733
"39676",1,18359.7850646656,"PayPal","Annual",1,"iOS",29965506,"jan",137.949831061765
"25016",0,17001.3927751355,"Credit Card","Quarterly",1,"iOS",74377117,"jan",10.1248732999331
"37776",0,13922.6056490155,"Credit Card","Monthly",0,"iOS",47289260,"jan",10.4032917860376
"29419",0,17211.9550164565,"Credit Card","Annual",0,"Android",56127130,"jan",130.487313442782
"37897",0,15087.8837908798,"Credit Card","Annual",0,"Android",58401732,"jan",119.208890064386
"36564",0,18885.2980106217,"PayPal","Monthly",0,"iOS",52562751,"jan",13.9434436464762
"2267",0,19202.4098372785,"Credit Card","Quarterly",0,"Android",23270887,"feb",8.23203505436342
"1138",0,14896.9784343798,"Credit Card","Annual",1,"Android",24500713,"feb",182.557680698535
"4686",0,20175.7463222138,"Credit Card","Annual",1,"iOS",63388209,"feb",148.442098851499
"22885",0,16712.2456556337,"Credit Card","Annual",0,"Android",10432146,"jan",158.359637162699
"14149",0,16140.3822277755,"Credit Card","Annual",1,"iOS",71803999,"feb",177.389544124472
"37588",0,14985.5241370028,"PayPal","Monthly",1,"Android",43244120,"jan",12.0561504613084
"9864",0,18274.8397097627,"PayPal","Monthly",0,"Android",88840601,"feb",14.8702693793512
"29492",0,17650.3392803539,"Credit Card","Annual",0,"iOS",16228097,"jan",150.308855082362
"34818",0,18123.6341228873,"Credit Card","Annual",0,"iOS",57528006,"jan",180.613277728424
"23325",0,19156.422303526,"PayPal","Monthly",0,"Android",54120696,"jan",14.038278153987
"8070",0,19111.6133777125,"Credit Card","Quarterly",1,"iOS",90848489,"feb",12.0038136710291
"11298",0,21276.5514298335,"Credit Card","Annual",0,"iOS",77961684,"feb",145.626773259879
"13546",0,16223.9711181517,"PayPal","Monthly",1,"iOS",48876161,"feb",12.6421951180649
"16774",0,16059.4596340554,"PayPal","Monthly",1,"Android",48817463,"feb",12.8357273725968
"10385",0,18226.8474405011,"Credit Card","Annual",1,"Android",80373118,"feb",130.077697984378
"15091",0,18725.9717300166,"Credit Card","Annual",1,"iOS",67793469,"feb",144.289742880447
"31748",0,18840.9902853677,"Credit Card","Monthly",0,"iOS",41463643,"jan",16.9984434690149
"14007",0,16296.8897893754,"Credit Card","Quarterly",0,"iOS",16203571,"feb",7.09114325001536
"11931",0,19327.3667380211,"PayPal","Monthly",0,"Android",67601623,"feb",14.2820848911946
"24552",0,18320.3685579154,"PayPal","Monthly",1,"Android",95241496,"jan",16.3057263112085
"10932",0,18126.6681387201,"Credit Card","Annual",0,"Android",53082268,"feb",198.067125961195
"25509",0,16395.6518475513,"Credit Card","Annual",1,"iOS",71372813,"jan",171.971119780563
"17118",0,14290.5732129861,"Credit Card","Annual",1,"Android",91691618,"feb",113.101423274156
"11895",0,17513.7458224555,"PayPal","Monthly",0,"iOS",27448229,"feb",16.7576498051933
"5746",0,16006.7655808156,"Credit Card","Quarterly",0,"Android",21079278,"feb",8.7101897243781
"6718",0,15948.5064657178,"PayPal","Quarterly",1,"Android",95964725,"feb",7.29259812159971
"4553",0,16865.4630598135,"Credit Card","Quarterly",0,"iOS",31803900,"feb",8.02414189868873
"16004",0,19510.6667604508,"Credit Card","Annual",0,"iOS",37715455,"feb",160.389224996614
"20139",0,18070.2907963601,"Credit Card","Quarterly",0,"iOS",29265483,"feb",7.26249922878565
"28664",0,17605.2393984971,"Credit Card","Annual",1,"iOS",78248482,"jan",163.349381582781
"35118",0,19261.105255283,"PayPal","Annual",0,"Android",22675944,"jan",168.339393453561
"25782",0,21755.7549878269,"Credit Card","Annual",0,"Android",58748577,"jan",122.161408090901
"938",0,19002.6827206251,"Credit Card","Quarterly",0,"Android",18965444,"feb",10.7689295905443
"5418",0,20118.0799997537,"Credit Card","Annual",1,"iOS",27815804,"feb",152.176184145707
"16506",0,15369.2195027997,"PayPal","Monthly",1,"Android",99863641,"feb",13.0355029179603
"14147",0,17677.132345187,"Credit Card","Quarterly",0,"Android",91999811,"feb",9.28357640618604
"30979",0,15638.5251377722,"PayPal","Monthly",0,"Android",32891898,"jan",14.718011519097
"40009",0,16257.9087139543,"PayPal","Annual",0,"iOS",49919491,"jan",137.975868894422
"273",0,15258.2737398704,"Credit Card","Annual",1,"Android",93597253,"feb",142.841520707654
"28951",0,18534.8599379424,"Credit Card","Annual",0,"Android",26672952,"jan",174.80233853861
"29138",0,21715.851760185,"Credit Card","Annual",1,"Android",58532648,"jan",172.43810783491
"5243",0,17662.1900292203,"Credit Card","Annual",0,"Android",32308230,"feb",155.949242393435
"29203",0,18684.7467307682,"Credit Card","Annual",1,"iOS",92105004,"jan",165.434615908105
"39473",0,12767.5355205735,"PayPal","Monthly",0,"Android",98618018,"jan",13.0692725830446
"27875",0,17428.4254178202,"Credit Card","Annual",0,"Android",46775967,"jan",149.377151742296
"32543",0,16930.0623012895,"PayPal","Monthly",0,"Android",65119412,"jan",14.4603300206178
"1632",0,20112.1775076141,"PayPal","Monthly",0,"Android",46846028,"feb",16.0711133894453
"11388",0,15162.0557448996,"Credit Card","Annual",0,"Android",20530799,"feb",137.982216078889
"5626",0,16909.3649657872,"Credit Card","Annual",0,"Android",22993666,"feb",159.894689396809
"36346",0,17892.7390276884,"Credit Card","Annual",0,"Android",38319989,"jan",174.009253537378
"20841",0,15999.2842540154,"PayPal","Quarterly",0,"Android",67585895,"feb",8.66119863421106
"34692",0,18441.6258193284,"PayPal","Monthly",0,"iOS",88244366,"jan",14.2744766405131
"16296",0,21951.2455911513,"Credit Card","Annual",0,"Android",33957566,"feb",188.284606705315
"29679",0,19264.3174842204,"Credit Card","Annual",1,"iOS",37795422,"jan",179.45049705855
"23979",0,19913.0939343293,"PayPal","Monthly",1,"Android",18640398,"jan",14.3630026743144
"13634",0,22370.2827018319,"Credit Card","Annual",0,"Android",56772906,"feb",152.391336978353
"28421",0,17105.524240096,"PayPal","Monthly",1,"Android",89404423,"jan",14.152627901736
"11130",0,16236.7948870524,"PayPal","Monthly",0,"Android",92624318,"feb",13.6553696297208
"10101",0,17522.6616176124,"Credit Card","Monthly",1,"iOS",49978848,"feb",18.2709903801499
"13979",0,21867.1955243998,"PayPal","Monthly",0,"Android",62148158,"feb",17.2224773842412
"8711",0,18349.2091618517,"PayPal","Quarterly",1,"iOS",98326105,"feb",10.3188913214835
"36021",0,20207.4653395163,"Credit Card","Monthly",1,"iOS",45099685,"jan",18.5657080510926
"16011",0,16846.0911202521,"Credit Card","Annual",0,"Android",35545660,"feb",161.389708123704
"29222",0,18607.082523826,"PayPal","Monthly",0,"iOS",67899657,"jan",15.6538144345393
"34696",0,17605.0877027162,"Credit Card","Annual",1,"Android",54173202,"jan",161.57591430748
"16557",0,16377.2064726679,"Credit Card","Annual",0,"Android",74657206,"feb",160.019537245688
"29649",0,17701.8517207098,"Credit Card","Annual",0,"Android",55565992,"jan",168.922274544914
"37192",0,13773.5272269275,"Credit Card","Annual",1,"iOS",91592498,"jan",177.025965357894
"3656",0,19147.8844485469,"Credit Card","Annual",0,"iOS",76542550,"feb",174.068798256299
"2639",0,18314.9800148528,"Credit Card","Quarterly",0,"iOS",78623252,"feb",9.43746628644851
"33661",0,19487.1992127167,"Credit Card","Annual",0,"iOS",73568167,"jan",155.035712948884
"6359",0,19149.7096819765,"Credit Card","Annual",0,"Android",32007462,"feb",128.778048571395
"13217",0,16138.4696664948,"Credit Card","Annual",0,"Android",86175221,"feb",153.430296050097
"37749",0,11476.5489467626,"PayPal","Quarterly",1,"iOS",87316327,"jan",12.0400142159321
"21086",1,14934.6073521967,"Credit Card","Monthly",0,"Android",34838455,"feb",15.651723989133
"17966",0,14098.2157963274,"PayPal","Monthly",0,"Android",97282853,"feb",14.4340466168166
"5767",0,18852.5670450485,"Credit Card","Quarterly",0,"Android",39474494,"feb",9.03718775481133
"22160",0,19250.7493644168,"Credit Card","Annual",0,"iOS",89374395,"jan",125.850568838886
"1460",0,16584.9497837914,"PayPal","Monthly",0,"Android",68438415,"feb",14.8972845509906
"8363",0,17140.0268717849,"PayPal","Quarterly",0,"Android",67231316,"feb",10.9126557878761
"34545",0,15294.341384337,"PayPal","Monthly",1,"Android",25853253,"jan",18.7561204786959
"38634",0,17326.4654649335,"PayPal","Monthly",0,"Android",79752146,"jan",12.0871591007397
"3401",0,18332.5205272331,"Credit Card","Annual",1,"Android",22276049,"feb",143.051125032895
"37888",0,14888.0910546255,"Credit Card","Annual",1,"Android",86268337,"jan",139.103563825742
"35641",0,20320.8191356055,"Credit Card","Quarterly",0,"Android",15381439,"jan",9.42769329431931
"22443",0,15993.6776554241,"Credit Card","Annual",0,"iOS",80933304,"jan",160.052415179963
"36885",0,15729.2205842381,"Credit Card","Quarterly",1,"Android",99369968,"jan",10.9230770420369
"4228",0,19343.967986292,"Credit Card","Quarterly",0,"Android",75081951,"feb",10.3052362708233
"25175",0,17847.2825645801,"Credit Card","Annual",0,"Android",48694610,"jan",179.290421907101
"3038",0,17846.5106770219,"PayPal","Monthly",1,"Android",57909957,"feb",11.5761295174704
"33097",0,16975.7428167748,"Credit Card","Quarterly",0,"Android",19422641,"jan",11.3322301284788
"35176",0,17643.5565077906,"Credit Card","Quarterly",0,"Android",88694522,"jan",9.24103707560157
"15192",0,14253.6286220166,"Credit Card","Annual",1,"Android",96812219,"feb",163.350356672339
"33780",0,16190.1700176623,"PayPal","Monthly",1,"iOS",34173744,"jan",13.0350496275695
"15979",0,16295.6051676926,"PayPal","Quarterly",0,"Android",77573524,"feb",11.7235618240557
"4764",0,15935.7968093698,"Credit Card","Annual",1,"Android",76456296,"feb",146.3840805104
"30636",0,17812.1651123976,"Credit Card","Monthly",0,"iOS",98792352,"jan",15.696588981727
"35566",0,12359.5209778969,"Credit Card","Annual",0,"iOS",71660386,"jan",156.189632859287
"20306",0,15427.6876453049,"Credit Card","Quarterly",1,"iOS",80824890,"feb",7.51963334462718
"29864",0,21128.7662336809,"PayPal","Quarterly",1,"iOS",10319220,"jan",10.132798904459
"11660",0,16774.820090798,"Credit Card","Annual",1,"Android",46013256,"feb",161.910659141333
"21786",0,16382.0144281162,"PayPal","Quarterly",1,"Android",92148328,"jan",10.466006883321
"21220",1,14287.7224151738,"PayPal","Monthly",1,"iOS",62634980,"feb",13.3516131400737
"12539",0,15451.2223853175,"Credit Card","Annual",0,"iOS",38288050,"feb",164.641529934293
"17153",0,13836.3259273184,"Credit Card","Quarterly",1,"Android",36296603,"feb",7.38840129822787
"21254",1,19682.6424531011,"Credit Card","Annual",1,"Android",12039535,"feb",143.027855150265
"30021",0,21309.0443662619,"Credit Card","Annual",1,"Android",39099416,"jan",173.394128903669
"29608",0,17574.4238653622,"Credit Card","Quarterly",0,"Android",94297968,"jan",9.10194116317117
"20097",0,15688.5885128114,"PayPal","Monthly",1,"iOS",97992512,"feb",16.1780098785826
"7766",0,19047.2608736542,"PayPal","Quarterly",0,"iOS",35772291,"feb",11.3474452968267
"7850",0,17971.9630790955,"Credit Card","Annual",0,"Android",43277714,"feb",153.381545514614
"10516",0,17680.4622860057,"Credit Card","Annual",0,"Android",39466899,"feb",141.963727144792
"19652",0,15599.3456670526,"Credit Card","Annual",1,"iOS",90730327,"feb",131.592286816842
"29635",0,18414.1557263497,"Credit Card","Annual",0,"Android",38302221,"jan",167.140442887259
"24985",0,20993.6849907161,"Credit Card","Quarterly",0,"Android",18185271,"jan",13.4033337739487
"4168",0,19751.6897428675,"Credit Card","Annual",1,"iOS",69500468,"feb",147.791255060491
"13363",0,19722.6692091532,"Credit Card","Quarterly",0,"Android",40851353,"feb",9.57408777781205
"38066",0,13545.1478799056,"PayPal","Annual",1,"Android",19690526,"jan",123.969522480618
"28732",0,18305.5240365234,"PayPal","Monthly",0,"Android",57857439,"jan",12.4378663250736
"34230",0,16594.1871641093,"PayPal","Monthly",0,"Android",10839901,"jan",16.1440050112631
"36532",0,21042.7884761463,"Credit Card","Annual",1,"Android",10176461,"jan",145.084998228498
"34425",0,19911.7396237645,"Credit Card","Quarterly",1,"iOS",85372390,"jan",9.8912990993423
"34942",0,21575.5015915146,"Credit Card","Annual",0,"Android",73129546,"jan",171.365808415327
"14510",0,22051.6900696421,"Credit Card","Annual",1,"iOS",62293193,"feb",180.665582772414
"30391",0,19520.9113107834,"PayPal","Monthly",0,"Android",50205418,"jan",15.3187302603879
"2653",0,18003.5503485512,"PayPal","Annual",0,"Android",60518120,"feb",187.712887509901
"38012",0,16223.0687519808,"PayPal","Monthly",1,"iOS",32665897,"jan",14.6867229660462
"28107",0,18217.6747114954,"Credit Card","Annual",1,"Android",81039864,"jan",158.16720355943
"12198",0,18051.4885259286,"Credit Card","Annual",1,"Android",41229524,"feb",169.409187367902
"37570",0,15598.4229924866,"PayPal","Monthly",0,"iOS",17518004,"jan",16.7701282295163
"37425",0,12091.2184770951,"PayPal","Monthly",0,"iOS",69949560,"jan",11.2771773677209
"21645",0,20356.5784969413,"Credit Card","Quarterly",1,"Android",59038767,"jan",7.38674652485712
"12548",0,16533.3534655476,"PayPal","Monthly",0,"Android",41366971,"feb",15.7366657791317
"34995",0,17699.0420737442,"PayPal","Quarterly",1,"Android",92779870,"jan",10.5540799297674
"20450",0,16864.6521213864,"Credit Card","Quarterly",0,"Android",46417577,"feb",5.44117626245322
"5597",0,20707.2242304242,"Credit Card","Quarterly",0,"Android",80355256,"feb",11.2899711542831
"3006",0,16256.0174522943,"PayPal","Quarterly",0,"Android",23153713,"feb",12.4784246156061
"2902",0,19122.80277595,"Credit Card","Annual",0,"iOS",66625144,"feb",145.204100965112
"19785",0,18788.2706463847,"PayPal","Monthly",0,"iOS",72141333,"feb",14.2908505652564
"31366",0,19247.442265662,"Credit Card","Annual",0,"Android",20477403,"jan",137.106135768955
"36052",0,18187.9964394797,"Credit Card","Annual",1,"Android",23401925,"jan",173.306979030352
"21496",0,17848.2669370889,"PayPal","Monthly",0,"iOS",40083652,"jan",11.8908929465762
"24891",0,22595.2177955429,"PayPal","Monthly",1,"Android",84402771,"jan",15.5575655757901
"34989",0,17305.4491562422,"PayPal","Monthly",0,"Android",29171909,"jan",16.4305017848897
"22403",0,18314.7056419316,"Credit Card","Annual",0,"Android",83537609,"jan",167.402431035631
"7788",0,17805.2803812909,"Credit Card","Annual",0,"Android",83989315,"feb",147.142139665719
"12697",0,20372.6150043427,"Credit Card","Annual",0,"Android",66187961,"feb",148.57157150882
"10861",0,20632.7526090244,"PayPal","Quarterly",0,"iOS",82803923,"feb",8.72642552514382
"36622",0,17498.1239007726,"PayPal","Monthly",0,"Android",43295796,"jan",15.7424741168786
"23578",0,17732.5091966894,"PayPal","Annual",1,"Android",24013701,"jan",167.545265610661
"9134",0,19825.2780867831,"Credit Card","Quarterly",0,"iOS",84216902,"feb",6.90496430393474
"18196",0,14279.9363126826,"PayPal","Monthly",0,"Android",36746242,"feb",12.9779110393257
"11809",0,16819.4703254132,"Credit Card","Annual",1,"Android",43866263,"feb",149.832075552949
"23000",0,20838.4770246599,"Credit Card","Quarterly",1,"Android",61750911,"jan",12.3641368334963
"24578",0,17699.1111878094,"PayPal","Annual",1,"iOS",66838626,"jan",173.629860349815
"7396",0,19212.6734083586,"Credit Card","Quarterly",1,"Android",65251543,"feb",8.61780589962751
"26459",0,17663.3042614251,"Credit Card","Annual",0,"Android",94726533,"jan",170.611009233928
"15590",0,20307.3822473851,"PayPal","Monthly",1,"Android",71052183,"feb",15.989235808692
"8748",0,18283.4693001267,"Credit Card","Annual",1,"Android",79024994,"feb",168.802141606552
"34884",0,15120.531648944,"Credit Card","Monthly",0,"iOS",95841957,"jan",15.9246247178201
"1416",0,19694.2709702525,"Credit Card","Annual",1,"Android",69339421,"feb",159.219227211209
"20000",0,14935.9140915767,"PayPal","Monthly",0,"Android",81966520,"feb",12.4535831277452
"23054",0,21659.6780821838,"Credit Card","Annual",0,"iOS",23305096,"jan",141.202399104769
"32289",0,18428.3430515303,"Credit Card","Quarterly",0,"Android",79850601,"jan",10.7843517483627
"2419",0,18640.9609039527,"PayPal","Monthly",0,"iOS",19904849,"feb",13.9800213678249
"32923",0,19736.1769256183,"Credit Card","Monthly",0,"Android",12733520,"jan",12.2564645999868
"20168",0,19756.8478561008,"PayPal","Monthly",0,"Android",36364814,"feb",13.1683619668919
"22440",0,17710.4098238022,"Credit Card","Annual",0,"Android",41998952,"jan",159.018868472209
"6203",0,20258.665329438,"Credit Card","Annual",0,"Android",71595476,"feb",188.786015364452
"38314",0,16375.6970181866,"Credit Card","Annual",1,"Android",44058251,"jan",144.525846459629
"36224",0,22371.6525952892,"Credit Card","Annual",0,"Android",11805643,"jan",137.967636721569
"34748",0,17504.1724598993,"Credit Card","Annual",0,"Android",90494451,"jan",158.663164888206
"2055",0,13153.9894290036,"Credit Card","Annual",0,"Android",28409267,"feb",136.330993769331
"15112",0,16768.5404281067,"Credit Card","Quarterly",0,"Android",85294739,"feb",8.11304868137834
"189",0,18178.5740697329,"Credit Card","Quarterly",0,"Android",34020367,"feb",11.065098092086
"7183",0,17358.692205288,"PayPal","Quarterly",1,"iOS",10479462,"feb",9.02833419530641
"3098",0,19268.0785875347,"Credit Card","Annual",0,"iOS",36869123,"feb",143.655228886644
"39513",0,13900.4895168142,"PayPal","Monthly",0,"iOS",24095574,"jan",16.0484410405225
"4816",0,18660.2616153161,"PayPal","Monthly",0,"iOS",29778799,"feb",14.0549341047001
"18603",1,18059.4576057715,"PayPal","Quarterly",0,"Android",29455510,"feb",5.44136691569086
"32055",0,18516.4229726229,"Credit Card","Quarterly",1,"iOS",29179432,"jan",11.1260164148658
"10338",0,17858.3347742376,"PayPal","Quarterly",0,"Android",73486593,"feb",8.8355487246599
"22818",0,20450.3054657558,"Credit Card","Quarterly",0,"iOS",34246735,"jan",8.87620882483862
"24250",0,16722.7387376496,"PayPal","Monthly",0,"Android",48464571,"jan",12.0244042428118
"6946",0,22956.172602958,"Credit Card","Quarterly",0,"iOS",72687323,"feb",9.48336620268377
"25798",0,20174.4414884828,"PayPal","Monthly",0,"iOS",50044352,"jan",12.7970365726695
"33375",0,21412.5776470112,"Credit Card","Annual",0,"iOS",94347626,"jan",157.17546558808
"30427",0,17007.3638152296,"PayPal","Quarterly",1,"Android",17468084,"jan",11.0671297224383
"20039",0,15267.5545993467,"Credit Card","Quarterly",1,"Android",82315882,"feb",9.09651455991833
"6075",0,16119.7117304993,"Credit Card","Quarterly",1,"Android",95928580,"feb",8.72964485275394
"6232",0,15585.7868527769,"Credit Card","Annual",1,"Android",25136041,"feb",155.109981303017
"29732",0,15543.3949215623,"PayPal","Monthly",1,"Android",70331754,"jan",17.7052681136915
"2171",0,18090.6256230565,"Credit Card","Annual",1,"iOS",62914489,"feb",183.897788284808
"36172",0,17637.5033968382,"PayPal","Monthly",1,"Android",97258667,"jan",14.7682503616885
"12168",0,17796.6435262935,"PayPal","Monthly",0,"Android",25427877,"feb",15.5199828806597
"774",0,21060.715080402,"PayPal","Quarterly",1,"Android",11944228,"feb",10.8579773901626
"3340",0,19871.518436209,"Credit Card","Annual",0,"Android",18062362,"feb",205.97888883175
"37827",0,15776.2169754296,"PayPal","Annual",0,"Android",21047724,"jan",161.226410058059
"6563",0,19695.7641375402,"Credit Card","Quarterly",0,"Android",80190379,"feb",9.52189621163366
"21276",1,15359.7343964151,"Credit Card","Quarterly",0,"iOS",39766807,"feb",7.4037622677301
"33377",0,19835.9876168615,"Credit Card","Quarterly",0,"Android",66812400,"jan",10.6671467954008
"36489",0,18732.6954667428,"Credit Card","Quarterly",1,"Android",53218635,"jan",10.8062522664809
"36659",0,16218.0635341431,"Credit Card","Monthly",1,"iOS",88950966,"jan",13.846740838136
"2840",0,17426.6340332776,"Credit Card","Quarterly",0,"Android",24458254,"feb",10.4027741441392
"15816",0,19789.7265491614,"Credit Card","Quarterly",1,"iOS",15784028,"feb",8.57998573693794
"8340",0,19123.0388799761,"Credit Card","Annual",0,"Android",75494007,"feb",166.468681283662
"22516",0,18158.7475401233,"Credit Card","Annual",1,"Android",74159275,"jan",173.108707921997
"21619",0,19728.2892659198,"PayPal","Quarterly",0,"Android",51397100,"jan",9.79998909405125
"2495",0,15255.4710867521,"PayPal","Monthly",0,"Android",60555499,"feb",15.9253128354143
"39950",1,16206.968525511,"Credit Card","Quarterly",1,"Android",73530854,"jan",5.55978823253203
"3876",0,17952.9513811132,"Credit Card","Annual",1,"Android",89422528,"feb",157.303237088026
"17696",0,14982.8168052603,"PayPal","Quarterly",1,"Android",50944673,"feb",4.28437558376578
"10847",0,21792.9667021026,"PayPal","Monthly",1,"Android",45465861,"feb",13.4547521091335
"12733",0,20595.9075378954,"PayPal","Monthly",0,"Android",34029111,"feb",15.3277675157009
"29102",0,17007.7873561231,"Credit Card","Quarterly",0,"iOS",70382345,"jan",10.2716609446089
"38970",0,14088.9700460397,"Credit Card","Quarterly",0,"iOS",75666132,"jan",9.74060375936326
"39521",0,14639.9869991021,"PayPal","Monthly",1,"Android",95892632,"jan",11.9376991040548
"27877",0,19949.1195618634,"Credit Card","Annual",0,"Android",86233730,"jan",160.529583688766
"1676",0,17274.3497339267,"Credit Card","Annual",1,"Android",11107874,"feb",167.407839112117
"16894",0,15913.3800714258,"PayPal","Annual",0,"Android",82220993,"feb",175.481368014051
"39464",0,13856.9121974321,"Credit Card","Quarterly",1,"Android",12699576,"jan",8.76963903706634
"8406",0,19689.8809295201,"PayPal","Annual",0,"iOS",22754311,"feb",160.919185541994
"29961",0,17197.5063076517,"Credit Card","Annual",0,"iOS",92452519,"jan",144.645962524457
"5352",0,22275.3343733818,"PayPal","Monthly",1,"Android",42518351,"feb",13.2616849438501
"29571",0,17855.7098002149,"Credit Card","Annual",1,"Android",77531481,"jan",162.829767463092
"18218",0,12173.8144519557,"Credit Card","Annual",0,"iOS",77927453,"feb",151.243679258737
"14164",0,20207.7678797875,"Credit Card","Monthly",1,"Android",85942642,"feb",13.4285014431749
"31789",0,16834.3451843909,"Credit Card","Annual",1,"Android",44735685,"jan",185.068684164002
"9721",0,18799.2383537349,"PayPal","Quarterly",0,"iOS",32768718,"feb",9.34266383164706
"37765",0,19190.6165864332,"Credit Card","Monthly",1,"Android",96074476,"jan",15.4200570913357
"23858",0,17189.5485015514,"Credit Card","Annual",0,"iOS",93470653,"jan",186.1044148943
"259",0,18269.7510508572,"Credit Card","Monthly",1,"Android",47306305,"feb",13.0962956231877
"25235",0,19710.4585183411,"Credit Card","Quarterly",1,"Android",80126473,"jan",12.897153403546
"40302",0,20494.7891148578,"PayPal","Monthly",1,"Android",96073812,"jan",16.2518870140813
"35625",0,21242.8728064189,"Credit Card","Annual",0,"Android",65107322,"jan",148.529923260758
"7399",0,16880.0808063624,"PayPal","Annual",0,"Android",48682514,"feb",156.913042420422
