"","churn","app_usage","payment_method","payment_freq","location","platform","userId","month","sub_amount"
"63577",0,21931.7226315042,"Credit Card","Quarterly",0,"Android",66053908,"mar",11.2546102462952
"9083",0,18756.6554135732,"Credit Card","Quarterly",1,"Android",81741382,"jul",11.040203595811
"42388",0,18346.2813443243,"PayPal","Annual",1,"iOS",14413866,"apr",146.567600051685
"96579",0,20611.0935447937,"Credit Card","Annual",1,"Android",27420144,"feb",154.586613876165
"110861",0,19028.6617153326,"Credit Card","Annual",0,"Android",94116930,"jan",175.742738288534
"6741",0,14367.5879537488,"Credit Card","Annual",0,"Android",54766169,"jul",162.485195327409
"9323",0,16412.050519428,"Credit Card","Annual",0,"Android",63127163,"jul",115.26390491688
"5844",0,19035.5846464019,"Credit Card","Annual",1,"iOS",71898943,"jul",164.666076660226
"37563",0,21711.1620140321,"Credit Card","Quarterly",1,"Android",63497995,"may",11.6764576383825
"9959",0,19273.8779472429,"Credit Card","Annual",0,"Android",43797536,"jul",171.342657419552
"102231",0,18332.0795394678,"Credit Card","Annual",0,"iOS",81546126,"jun",170.898520871302
"82813",0,23810.3959001751,"PayPal","Annual",0,"Android",47449408,"feb",145.287928874466
"18139",0,22474.0884737634,"PayPal","Monthly",1,"iOS",91269648,"jul",14.6358145624752
"12352",0,13167.6526332455,"Credit Card","Annual",0,"Android",83037906,"jul",146.226839434175
"8654",0,17278.1036339312,"Credit Card","Annual",0,"Android",28508966,"jul",141.982038043746
"19051",0,19517.3170354743,"Credit Card","Quarterly",0,"iOS",76914520,"jul",11.0783320581602
"108999",0,19121.7126727817,"PayPal","Annual",1,"iOS",18563774,"jan",148.103828165679
"38847",1,17018.2144550636,"Credit Card","Monthly",1,"Android",76588128,"may",9.71151013565943
"8719",0,19347.5955310033,"PayPal","Monthly",0,"Android",64318993,"jul",16.4162026528906
"14073",0,17441.4753279408,"Credit Card","Quarterly",0,"iOS",31610798,"jul",12.1932785930858
"107290",0,23797.2775129265,"Credit Card","Quarterly",1,"Android",79275212,"jan",11.5397690681457
"4293",0,17431.3688780535,"PayPal","Monthly",1,"Android",71613524,"jul",12.4011517586513
"3705",0,15997.5495556227,"PayPal","Quarterly",1,"Android",58271151,"jul",9.82935110438273
"89637",0,18117.678060167,"Credit Card","Annual",0,"Android",69429447,"feb",150.74189462661
"83028",0,16715.9387991577,"Credit Card","Monthly",0,"iOS",87497639,"feb",17.3618232410578
"72721",0,17833.3011911245,"Credit Card","Quarterly",0,"iOS",48024341,"jun",11.932420321621
"45440",0,20625.2120252879,"PayPal","Monthly",1,"Android",16179177,"apr",14.6443553785618
"19181",0,22505.8323841525,"Credit Card","Annual",0,"iOS",41861978,"jul",164.297054677959
"371",1,13400.5123935834,"PayPal","Monthly",1,"Android",56857635,"jul",16.463676245715
"5601",0,18229.6552105016,"PayPal","Annual",1,"Android",55276927,"jul",193.259114272641
"23140",0,21561.4111032433,"Credit Card","Quarterly",0,"Android",48492285,"may",9.03708002238527
"82005",0,16284.3614671531,"Credit Card","Annual",1,"Android",67364041,"feb",146.973433767673
"37051",0,21837.4395775557,"PayPal","Monthly",0,"iOS",81882816,"may",15.672709405211
"98660",0,15673.6612852607,"Credit Card","Annual",0,"Android",35737776,"feb",142.110743069539
"34089",0,20412.1952997295,"Credit Card","Annual",0,"Android",60770846,"may",146.30081901886
"43584",0,17038.1638248697,"Credit Card","Quarterly",1,"Android",93288740,"apr",9.22163241590637
"11088",0,14039.4957920253,"Credit Card","Quarterly",1,"Android",98303661,"jul",10.5714794330602
"55461",0,16878.9630770945,"Credit Card","Monthly",0,"Android",33810279,"jun",16.2332262682922
"108821",0,17359.7967606348,"PayPal","Monthly",0,"iOS",82667188,"jan",14.5622984716743
"19295",0,18196.092909612,"Credit Card","Annual",1,"Android",76873746,"jul",142.452103226774
"9967",0,15549.3729878746,"PayPal","Monthly",1,"Android",53151412,"jul",14.9929496488412
"47024",0,20288.1537461079,"Credit Card","Quarterly",0,"Android",59222824,"apr",12.1493975043018
"103027",1,17370.905401304,"PayPal","Monthly",1,"iOS",21924185,"feb",13.9598907485505
"38036",0,16124.889635287,"PayPal","Monthly",1,"Android",16732922,"may",11.9194444560636
"9811",0,19372.5401828901,"Credit Card","Quarterly",1,"Android",71515903,"jul",8.07155269547945
"87629",0,20812.4564669846,"Credit Card","Quarterly",1,"Android",34867750,"feb",9.44766464859032
"20891",0,17804.0141284966,"Credit Card","Annual",1,"Android",60044220,"jun",142.303693963472
"521",1,17761.0629997072,"PayPal","Monthly",0,"Android",84983098,"jul",16.9820447847457
"4680",0,18147.0623275411,"Credit Card","Annual",0,"Android",29958672,"jul",152.985509517585
"86145",0,17065.424687454,"Credit Card","Annual",0,"Android",25355027,"feb",154.811747466255
"49681",0,15084.062084227,"PayPal","Annual",0,"iOS",41377906,"jun",162.125867216018
"11927",0,22278.7837780843,"Credit Card","Monthly",0,"Android",95412841,"jul",17.1094180541113
"108671",0,17998.9295709897,"Credit Card","Annual",0,"iOS",93678494,"jan",163.766261200083
"9664",0,19559.9373635714,"PayPal","Quarterly",0,"iOS",78877736,"jul",9.18494740762417
"11214",0,19095.2244420528,"PayPal","Monthly",1,"Android",75551016,"jul",14.195464410088
"84181",0,16985.3881289615,"Credit Card","Annual",1,"Android",70897017,"feb",132.246382779888
"8528",0,18009.7604140328,"Credit Card","Annual",1,"iOS",46707824,"jul",156.641877718609
"57892",0,16118.8159945484,"Credit Card","Monthly",0,"iOS",81145861,"apr",14.5044575204951
"112146",0,19503.0244700186,"PayPal","Quarterly",0,"Android",62505069,"jan",8.7887414983124
"47892",0,19717.4464653681,"Credit Card","Annual",1,"Android",75832644,"apr",173.620512208737
"80650",0,15725.3388520168,"PayPal","Monthly",1,"iOS",23850846,"mar",14.1526867296746
"13355",0,21766.3901589782,"PayPal","Monthly",1,"Android",81629236,"jul",16.1709273135713
"19348",0,21963.9456565906,"Credit Card","Annual",1,"Android",55240046,"jul",177.472570822595
"104036",0,21346.2219964379,"Credit Card","Quarterly",0,"Android",46721526,"jan",8.98004179982774
"21256",0,18827.9025796927,"Credit Card","Annual",0,"Android",77077737,"may",167.392163152728
"57360",0,18536.8820639639,"Credit Card","Quarterly",0,"Android",41809425,"apr",6.08641532072766
"108672",0,18033.1228935356,"Credit Card","Annual",0,"Android",95054661,"jun",164.40213998879
"38882",1,16112.878998032,"PayPal","Monthly",1,"Android",40640765,"may",14.4042911043591
"75648",0,19033.0794632719,"Credit Card","Annual",0,"Android",36838547,"mar",154.740195151988
"59495",0,15768.1559806073,"PayPal","Monthly",1,"iOS",40305039,"apr",11.3326986995242
"2456",0,14248.6503429465,"Credit Card","Annual",0,"iOS",15462832,"jul",167.903406017153
"79982",0,14190.4673994859,"PayPal","Quarterly",1,"Android",47028198,"mar",8.11238650868028
"9771",0,16670.0981068995,"Credit Card","Quarterly",0,"Android",74754362,"jul",9.70062139505652
"158301",0,20194.3357069934,"PayPal","Monthly",1,"Android",21789565,"jun",15.8273590399538
"7205",0,17088.531305072,"Credit Card","Annual",1,"iOS",11430647,"jul",141.984515382849
"2926",0,19572.9336563675,"Credit Card","Quarterly",1,"iOS",38523114,"jul",9.22732098960821
"83497",0,17982.4323270477,"Credit Card","Annual",0,"iOS",26981635,"feb",136.479134533996
"95216",0,19856.9133700546,"Credit Card","Monthly",0,"iOS",93593951,"feb",13.9690577623303
"86010",0,23952.1971335685,"Credit Card","Annual",0,"Android",47623563,"jun",147.026336330944
"785",0,14804.2467291231,"PayPal","Annual",0,"Android",79617580,"jul",122.775739647794
"113452",0,18375.6391998474,"PayPal","Monthly",0,"Android",58806165,"jan",13.7258723685672
"32174",0,19521.6510935231,"PayPal","Monthly",1,"iOS",43255756,"may",13.5809611150017
"14313",0,20716.4909693529,"Credit Card","Annual",0,"Android",96224490,"jul",139.791690669416
"70151",0,18152.5618035278,"Credit Card","Annual",0,"Android",48596947,"jun",155.681001734782
"37536",0,18841.0269195699,"Credit Card","Quarterly",0,"Android",57079818,"may",9.70726595654242
"1526",0,19254.4031641183,"PayPal","Quarterly",1,"Android",63985602,"jul",8.10016905202097
"19315",0,19021.423637829,"Credit Card","Quarterly",0,"iOS",55187004,"jul",11.0731108882613
"34869",0,19210.2486752007,"Credit Card","Annual",0,"Android",13781105,"may",151.111727960305
"5458",0,19200.546802461,"PayPal","Quarterly",1,"Android",67238126,"jul",11.294710502064
"9074",0,18757.1211769196,"Credit Card","Quarterly",0,"Android",54811696,"jul",9.28018731025183
"121006",0,16279.752241453,"Credit Card","Annual",0,"Android",97049539,"jan",115.330431911161
"63494",0,18394.1049852783,"Credit Card","Annual",0,"Android",78294693,"mar",152.332057487933
"16600",0,16339.8668352818,"PayPal","Annual",1,"iOS",49694254,"jul",151.880457863909
"85567",0,15861.8577526665,"Credit Card","Annual",0,"Android",29958672,"feb",154.102489367994
"1492",0,19392.3830886253,"Credit Card","Monthly",0,"iOS",68417296,"jul",12.9541589014212
"15570",0,17597.4058941928,"Credit Card","Annual",0,"Android",22800365,"jul",174.900977895988
"87158",0,22649.4680673446,"Credit Card","Quarterly",0,"Android",78950910,"feb",11.0209674627125
"5032",0,16527.6791432035,"Credit Card","Monthly",0,"iOS",51927134,"jul",12.4552996449369
"10384",0,21068.3591819446,"Credit Card","Annual",1,"Android",68863826,"jul",153.637538001162
"62970",0,14657.6657801034,"PayPal","Quarterly",1,"Android",58177132,"mar",13.449426094268
"7969",0,19420.2755272316,"PayPal","Monthly",0,"Android",23640278,"jul",16.5081154769839
"12106",0,18341.1331875776,"Credit Card","Annual",1,"Android",46084524,"jul",136.200276330078
"122178",0,16491.2721552275,"PayPal","Monthly",1,"iOS",41948055,"jan",13.5763641009465
"115671",0,19708.1784045072,"PayPal","Monthly",0,"Android",78508767,"jan",14.1868447368769
"7051",0,18999.5236630411,"Credit Card","Annual",0,"iOS",13787143,"jul",162.556058050723
"30100",0,15670.475575092,"Credit Card","Monthly",1,"Android",57070189,"jun",14.2221084237548
"97136",0,19345.3411167478,"Credit Card","Monthly",0,"Android",11700998,"feb",13.850648036033
"23211",0,22770.1817296408,"Credit Card","Annual",0,"Android",34864399,"jun",178.151889713785
"64440",0,19166.1142392022,"Credit Card","Annual",1,"Android",84607908,"mar",172.770553341738
"7569",0,18385.1675268891,"Credit Card","Quarterly",1,"Android",29380866,"jul",9.67962964231101
"13094",0,19589.1793462874,"Credit Card","Monthly",0,"iOS",26739173,"jul",14.3395572055594
"35202",0,22535.5614841264,"PayPal","Quarterly",1,"Android",65363096,"may",10.3785088435313
"5006",0,18266.5805491481,"PayPal","Monthly",0,"Android",50181222,"jul",15.3379734258823
"14738",0,15468.6000875902,"Credit Card","Annual",1,"Android",72363445,"jul",132.486083982244
"10580",0,15978.000337409,"Credit Card","Monthly",0,"Android",39359495,"jul",15.3806964099792
"9529",0,20254.9338296111,"Credit Card","Annual",0,"Android",41743978,"jul",172.653733585917
"11552",0,17193.8279142259,"Credit Card","Quarterly",1,"iOS",72485568,"jul",12.3344618539579
"73509",0,18497.5644802161,"Credit Card","Monthly",1,"Android",62001202,"mar",11.7421733295882
"57937",0,18451.1865112671,"PayPal","Annual",1,"Android",41593734,"apr",157.025312553619
"3335",0,19637.7871627733,"Credit Card","Quarterly",0,"Android",23838994,"jul",9.40118474169722
"98412",0,17902.1023922282,"PayPal","Monthly",1,"Android",64432455,"feb",13.782897943167
"9214",0,20296.1237669851,"Credit Card","Quarterly",0,"Android",71545775,"jul",12.5646968129141
"114007",0,17255.6733900008,"PayPal","Quarterly",1,"Android",11159505,"jan",8.71901285715532
"37307",0,19762.415586819,"Credit Card","Annual",1,"Android",62889242,"may",148.182059882279
"23330",0,15868.0866239108,"Credit Card","Quarterly",1,"Android",80472572,"may",12.7480136229505
"93836",0,16436.7076380173,"Credit Card","Quarterly",1,"Android",98334104,"feb",10.4127173446073
"76344",0,20344.9818873663,"Credit Card","Quarterly",1,"Android",58020331,"mar",9.47655254134769
"4435",0,17784.7837446657,"Credit Card","Quarterly",0,"iOS",50689177,"jul",8.6296380618998
"8452",0,19002.8067106524,"Credit Card","Annual",1,"Android",97336575,"jul",153.364903500502
"73936",0,19128.7938754337,"Credit Card","Quarterly",0,"Android",72799321,"mar",10.5489066792424
"95491",0,19097.1994800986,"Credit Card","Annual",1,"Android",28854090,"jun",141.109181287494
"103451",0,17579.059933248,"Credit Card","Annual",1,"Android",51733717,"jun",159.089653546803
"16130",0,19764.1703013873,"Credit Card","Quarterly",1,"Android",15978532,"jul",9.82406860500833
"7274",0,16695.2207934333,"Credit Card","Annual",0,"Android",76894401,"jul",199.019459505516
"113348",0,17466.3278914103,"Credit Card","Monthly",0,"iOS",45315677,"jan",18.2434350713718
"4838",0,18738.8531219918,"Credit Card","Quarterly",1,"Android",77537595,"jul",11.2485002241555
"9537",0,21094.6568511598,"Credit Card","Annual",1,"iOS",81368938,"jul",159.500279633429
"75403",0,22059.6310391691,"PayPal","Annual",0,"Android",58904001,"mar",152.541292396716
"4406",0,20766.7860726238,"Credit Card","Quarterly",0,"Android",11538541,"jul",11.4428109207975
"72389",0,19411.9793710074,"Credit Card","Annual",0,"Android",24942637,"mar",193.854691824724
"81346",0,13518.844670784,"PayPal","Monthly",0,"Android",99756993,"mar",11.7676503128175
"89152",0,15511.3352370226,"PayPal","Monthly",1,"Android",70202588,"feb",13.2106839698024
"17717",0,21261.7151765608,"PayPal","Quarterly",0,"Android",91594191,"jul",4.95576601015116
"163011",0,17949.4528689315,"PayPal","Quarterly",1,"iOS",88733960,"jun",11.2122959341764
"108093",0,17936.93477159,"PayPal","Monthly",1,"Android",81106794,"jan",14.3930515148964
"77817",0,14640.7307340148,"PayPal","Quarterly",0,"iOS",28249283,"mar",11.8592526871768
"19110",0,17469.3814919279,"Credit Card","Annual",0,"Android",77708315,"jul",167.750055459223
"30111",0,19388.9269026218,"PayPal","Monthly",1,"iOS",52358125,"jun",14.40939064068
"58769",0,16184.5588542623,"Credit Card","Quarterly",0,"Android",33121977,"apr",6.77705359548289
"49629",0,21553.8242249439,"Credit Card","Quarterly",0,"Android",26904123,"apr",10.805328902805
"4270",0,19713.0208710859,"Credit Card","Quarterly",0,"Android",49731029,"jul",11.3660397621883
"14634",0,22289.3741283324,"Credit Card","Annual",0,"Android",56772906,"jul",176.457254170109
"5451",0,13730.3721461226,"Credit Card","Annual",0,"Android",87451192,"jul",163.029083266779
"94798",0,21044.620442526,"PayPal","Monthly",0,"Android",52740546,"feb",14.7605103999077
"113116",0,21282.9950568347,"Credit Card","Quarterly",0,"Android",56498865,"jan",11.4592533246844
"81822",1,15346.6122448603,"PayPal","Monthly",0,"iOS",69892531,"mar",11.8158833839038
"61096",0,16564.1765691475,"Credit Card","Quarterly",0,"iOS",42607166,"mar",7.2229307352936
"82803",0,15928.0388142297,"PayPal","Monthly",1,"iOS",89983560,"feb",15.8432976995673
"8058",0,19845.0348867977,"Credit Card","Monthly",1,"Android",78260544,"jul",13.7580985083331
"98423",0,17645.6881357148,"PayPal","Monthly",1,"iOS",56139471,"feb",11.8715307643491
"34408",0,17484.8905059136,"PayPal","Monthly",1,"iOS",47286589,"may",16.4704769007269
"87759",0,20199.3444010916,"Credit Card","Quarterly",1,"Android",84610351,"feb",9.29491988214602
"110017",0,16517.6553774455,"PayPal","Monthly",0,"Android",65367379,"jan",15.09371410912
"66692",0,22303.9551546809,"PayPal","Monthly",1,"Android",82664043,"mar",13.6670496141394
"3935",0,15735.2881107537,"PayPal","Monthly",1,"Android",94880584,"jul",14.3181235628456
"102051",0,17696.4174587563,"Credit Card","Annual",1,"Android",80629451,"feb",144.186547516552
"43623",0,18853.7274581363,"Credit Card","Annual",0,"iOS",12792465,"apr",147.863595290356
"38133",0,18757.4607967049,"PayPal","Monthly",0,"Android",23766384,"may",14.7753716994296
"12762",0,19908.9963960317,"PayPal","Monthly",1,"iOS",29212499,"jul",13.3234895770882
"140",1,14055.0064733399,"PayPal","Monthly",1,"Android",50059928,"jul",12.9879543172293
"12572",0,17555.8763489374,"Credit Card","Quarterly",0,"Android",26047291,"jul",10.1867019863463
"9822",0,18270.3280813778,"Credit Card","Annual",0,"Android",32820599,"jul",163.451424331788
"10998",0,20702.5950019907,"Credit Card","Annual",0,"Android",88227438,"jul",173.738724917935
"18490",0,17849.9792670669,"Credit Card","Quarterly",1,"Android",18142980,"jul",9.47700843545725
"131181",0,16617.9061088483,"Credit Card","Annual",0,"Android",43217658,"jun",165.364720029781
"119864",0,15193.9104662715,"Credit Card","Annual",0,"Android",60427894,"jan",113.655914361499
"114753",0,20929.0803224963,"PayPal","Monthly",1,"Android",65691720,"jan",14.0790973589231
"63367",0,18819.0732704064,"Credit Card","Annual",0,"iOS",91665810,"mar",168.894542671125
"50521",0,20063.2700116539,"Credit Card","Annual",1,"Android",54975666,"jun",175.483718073632
"89664",0,17185.8842522988,"Credit Card","Annual",1,"Android",63696050,"feb",162.728305666332
"88293",0,18954.2421966938,"Credit Card","Quarterly",0,"Android",34590886,"feb",8.19989152145704
"2289",0,21945.4542491286,"Credit Card","Annual",0,"Android",90102177,"jul",161.958489707286
"1896",0,19491.9560333012,"Credit Card","Quarterly",0,"Android",51514175,"jul",8.66538845160214
"52711",0,18035.2044904521,"PayPal","Monthly",1,"Android",58881228,"apr",14.9061157150327
"186631",0,17209.7147367302,"Credit Card","Annual",1,"iOS",66400424,"jun",130.578496312928
"9810",0,17168.4894082549,"Credit Card","Annual",0,"Android",97290993,"jul",166.575670157618
"90793",0,17548.8285654993,"PayPal","Monthly",0,"Android",91280217,"feb",14.5548693527933
"9812",0,19396.8254421353,"Credit Card","Annual",1,"iOS",46585274,"jul",189.540210061529
"1291",0,21260.8367026237,"Credit Card","Annual",0,"Android",13114272,"jul",189.719369459705
"1126",0,17773.0167961113,"Credit Card","Quarterly",0,"iOS",57677863,"jul",10.2143052214597
"1439",0,13934.2036685206,"Credit Card","Monthly",0,"Android",55123838,"jul",13.7885899559117
"16147",0,17795.925109852,"Credit Card","Monthly",0,"iOS",56820866,"jul",13.5364660825101
"13661",0,16699.666174733,"PayPal","Monthly",1,"Android",62840249,"jul",15.0567204991922
"7",1,15638.8603438351,"Credit Card","Annual",0,"Android",32847586,"jul",127.77024384262
"9933",0,20339.6198924014,"Credit Card","Annual",0,"iOS",15216728,"jul",154.457602747335
"106431",0,18411.5461803037,"Credit Card","Annual",1,"Android",47512943,"jun",147.287875745898
"41076",0,21965.5354541724,"PayPal","Quarterly",1,"Android",11944228,"apr",7.65224254757199
"87718",0,17857.3631572358,"Credit Card","Quarterly",0,"Android",14990372,"feb",8.50618193790263
"45209",0,16776.205177971,"Credit Card","Annual",1,"iOS",15182149,"apr",219.010064919796
"9543",0,18728.8216892229,"PayPal","Annual",0,"Android",42423285,"jul",196.527038353891
"5295",0,17860.786449112,"Credit Card","Monthly",0,"iOS",65253869,"jul",17.1682892013772
"11357",0,16532.4251273521,"PayPal","Quarterly",0,"iOS",25847692,"jul",10.6575816512711
"14126",0,15727.3922971057,"PayPal","Monthly",0,"Android",53529040,"jul",13.5047493598862
"13892",0,22226.6984345652,"PayPal","Monthly",1,"iOS",88606925,"jul",15.1458054884799
"89780",0,21810.3216798658,"Credit Card","Quarterly",0,"Android",94183931,"feb",9.50750961516093
"9053",0,19808.2288622934,"Credit Card","Annual",0,"Android",28736455,"jul",186.422226000608
"9579",0,22929.6747216942,"Credit Card","Annual",1,"Android",65623335,"jul",143.075713405142
"1294",0,15558.0991089848,"Credit Card","Annual",1,"iOS",32390953,"jul",155.14996949521
"96516",0,17547.8276214107,"Credit Card","Annual",0,"iOS",28220513,"feb",162.905874509632
"6766",0,20697.4765871538,"PayPal","Monthly",0,"Android",51725502,"jul",14.9181230969272
"166621",0,16890.7300867918,"PayPal","Quarterly",0,"iOS",94973380,"jun",10.613224466904
"18071",0,15503.2672599287,"Credit Card","Quarterly",0,"iOS",60736265,"jul",11.3806494710573
"72914",0,17785.9436944987,"PayPal","Quarterly",0,"Android",72391671,"mar",7.37226909417083
"5448",0,17272.107212454,"PayPal","Quarterly",1,"Android",30769000,"jul",11.3373731011081
"108849",0,19618.1393262769,"Credit Card","Annual",1,"Android",92777717,"jan",155.752678415488
"53503",0,19851.3382528555,"Credit Card","Quarterly",1,"Android",58010285,"apr",10.0101450103704
"83283",0,21021.5153129628,"PayPal","Monthly",0,"Android",88095568,"feb",14.2426697687469
"2172",0,20007.6636015029,"Credit Card","Annual",0,"Android",70824499,"jul",175.545026423347
"32670",0,17715.1151983006,"Credit Card","Annual",1,"Android",10670542,"may",173.118026552608
"182421",0,17268.9992652828,"Credit Card","Annual",0,"Android",46970159,"jun",121.747185278661
"12149",0,19258.6651192388,"Credit Card","Quarterly",0,"Android",83969546,"jul",8.40981886660182
"84121",0,19435.679975502,"Credit Card","Quarterly",1,"Android",47541189,"feb",9.71665318369044
"17463",0,18906.4417210124,"Credit Card","Annual",0,"Android",97375739,"jul",152.137293362505
"2771",0,18374.0717156449,"Credit Card","Annual",1,"Android",27257423,"jul",177.370213755963
"175611",0,20551.6306582232,"PayPal","Monthly",1,"Android",89558288,"jun",15.5604809265541
"13258",0,15028.5946989592,"PayPal","Monthly",1,"Android",65652026,"jul",15.6312512881488
"57327",0,19929.0631567071,"Credit Card","Annual",1,"iOS",52452297,"apr",173.754931273731
"104221",0,19617.4363243488,"PayPal","Monthly",0,"Android",73884818,"jan",16.8820528953004
"29492",0,16918.0354164681,"PayPal","Quarterly",0,"Android",90364483,"jun",10.6592274814706
"15707",0,19617.3747803342,"PayPal","Monthly",0,"Android",93457358,"jul",14.4971311908341
"150",1,15275.4038788489,"Credit Card","Monthly",1,"Android",98110248,"jul",15.629287114232
"1649",0,15947.3667338973,"PayPal","Quarterly",0,"iOS",47637136,"jul",9.35312749019441
"31484",0,18671.2788252769,"PayPal","Monthly",0,"iOS",91670084,"may",14.474772067899
"116679",0,20796.9266640889,"PayPal","Monthly",0,"Android",29280109,"jan",16.263141770594
"86256",0,15755.0316968885,"PayPal","Quarterly",1,"iOS",96288005,"feb",8.60189018934743
"155031",0,18111.628921751,"Credit Card","Annual",1,"iOS",63925764,"jun",177.076649736908
"49375",0,20585.3876818525,"PayPal","Quarterly",0,"Android",95203076,"apr",12.1084718948771
"12050",0,18545.4476868212,"Credit Card","Quarterly",0,"iOS",81840309,"jul",13.0104676157422
"32348",0,16706.2473837516,"Credit Card","Annual",1,"Android",28946130,"may",178.30850003591
"1993",0,19453.6988288697,"Credit Card","Quarterly",0,"Android",25049780,"jul",8.51383196416567
"25783",0,19386.1550361218,"Credit Card","Annual",0,"Android",69949301,"may",143.387696681073
"3127",0,20148.35637636,"PayPal","Quarterly",0,"Android",59857179,"jul",10.5771179019358
"21755",0,13786.6912185215,"PayPal","Monthly",1,"iOS",67329153,"may",14.9259212491231
"28712",0,18160.8544942085,"Credit Card","Annual",0,"Android",30638835,"may",117.590355828338
"106",1,16108.6381106401,"PayPal","Monthly",1,"Android",61948866,"jul",12.6904986892692
"15295",0,17616.5325399843,"PayPal","Monthly",0,"Android",23895665,"jul",14.5191631136752
"11871",0,18989.2039402729,"Credit Card","Annual",0,"Android",56152036,"jul",182.753627322378
"70361",0,16366.4773425039,"Credit Card","Annual",0,"Android",17319364,"mar",188.621352846671
"11247",0,20438.9660353997,"Credit Card","Annual",1,"Android",79611934,"jul",164.896274168413
"19522",0,16885.473654435,"Credit Card","Quarterly",1,"Android",84301689,"jul",9.67744927131379
"120583",0,15118.6280542215,"Credit Card","Annual",0,"Android",56619809,"jan",142.277646986887
"115478",0,23430.165807174,"Credit Card","Annual",0,"iOS",32004914,"jan",169.476349983594
"6753",0,16199.6569824147,"Credit Card","Annual",0,"Android",44047466,"jul",113.74213127921
"46184",0,19919.4321481758,"Credit Card","Annual",1,"iOS",61396998,"apr",138.608203938627
"7202",0,16800.4041061502,"Credit Card","Annual",0,"Android",95562894,"jul",159.658791361365
"7585",0,19980.2470619228,"Credit Card","Annual",0,"iOS",66551689,"jul",137.775807283141
"79263",0,15003.181488194,"PayPal","Quarterly",1,"Android",27209893,"mar",6.22958646188625
"42351",0,21651.4876188658,"PayPal","Monthly",0,"Android",99870220,"jun",14.7306129264118
"4998",0,14591.5040027611,"Credit Card","Monthly",1,"Android",47048644,"jul",14.1292384479011
"90469",0,18003.4079793218,"Credit Card","Annual",1,"Android",57491964,"feb",152.090852909326
"110541",0,19116.6412513446,"Credit Card","Quarterly",1,"Android",98132182,"jan",9.14618006100203
"95",1,15489.5084342294,"Credit Card","Monthly",0,"Android",72986143,"jul",12.8628149543486
"3231",0,17434.6207551334,"Credit Card","Quarterly",0,"iOS",68991115,"jul",11.3310928941879
"6322",0,17949.5108553013,"Credit Card","Annual",0,"Android",19486366,"jul",188.667069918206
"56205",0,22980.9776061902,"PayPal","Quarterly",0,"Android",18352573,"apr",9.6976614546484
"7391",0,17532.6978128882,"Credit Card","Annual",1,"Android",87261806,"jul",126.580061605022
"40597",0,19730.3537266596,"Credit Card","Quarterly",0,"Android",41373214,"apr",11.7160689852811
"34772",0,21238.5711569679,"Credit Card","Annual",1,"Android",39760992,"may",156.672095126231
"37857",0,16601.530253744,"PayPal","Annual",0,"iOS",38028141,"may",124.748449777135
"120925",0,13513.2434415182,"PayPal","Quarterly",1,"Android",45313235,"jan",7.94869270080315
"55957",0,18439.5236357265,"Credit Card","Monthly",1,"Android",29389957,"apr",14.3900753590667
"103096",1,12056.5294882205,"Credit Card","Annual",0,"Android",64987264,"feb",151.150986403995
"14653",0,22183.7737585096,"PayPal","Quarterly",0,"iOS",58021215,"jul",8.90271260292104
"88097",0,16657.8918619405,"Credit Card","Monthly",0,"Android",13129108,"feb",14.4818043541856
"80826",0,13816.7634100107,"Credit Card","Annual",1,"Android",99108828,"mar",141.36266150704
"49197",0,15442.0458901971,"PayPal","Monthly",0,"iOS",52450055,"apr",16.7167902794771
"13772",0,19568.2925515114,"Credit Card","Annual",0,"iOS",95504134,"jul",174.7763926118
"6530",0,15722.3475206431,"Credit Card","Monthly",1,"Android",54476167,"jul",17.434869726246
"68075",0,19351.1178855853,"Credit Card","Quarterly",0,"Android",74746848,"mar",9.96143676754551
"13393",0,19949.8402935491,"PayPal","Quarterly",0,"Android",29874076,"jul",9.91798304560002
"47073",0,21800.8428488934,"Credit Card","Quarterly",1,"iOS",19362209,"apr",9.23659549613229
"39997",1,13523.3547249315,"Credit Card","Annual",1,"Android",31666884,"may",144.997629274327
"36788",0,20507.9366085959,"Credit Card","Annual",1,"Android",20309881,"may",171.669804212546
"16421",0,20601.7344082477,"Credit Card","Quarterly",0,"iOS",97352902,"jul",7.19780167327071
"182010",0,14758.1793744559,"Credit Card","Annual",0,"iOS",47232953,"jun",185.508045084239
"79902",0,14724.1088275968,"PayPal","Quarterly",1,"iOS",23281545,"mar",12.4562016955481
"82381",0,19178.5561822255,"PayPal","Monthly",0,"iOS",69583717,"jun",14.1120063978251
"15914",0,17727.9791459914,"PayPal","Monthly",1,"Android",85305192,"jul",15.9600736226464
"6804",0,19731.5150615992,"Credit Card","Annual",0,"Android",65492380,"jul",157.569234574437
"44001",0,17510.9872713523,"Credit Card","Annual",0,"Android",67138390,"jun",140.425825835866
"7419",0,18502.5521459689,"Credit Card","Annual",0,"Android",20184494,"jul",157.379449135561
"14045",0,16074.2211600109,"Credit Card","Annual",0,"Android",19398201,"jul",146.842737973088
"59055",1,15217.926979232,"PayPal","Monthly",0,"Android",80873833,"apr",11.6387279308829
"62029",0,19852.0600153367,"Credit Card","Annual",1,"iOS",96784925,"mar",132.144836254568
"39909",0,14900.8695518904,"Credit Card","Annual",1,"iOS",50993079,"may",108.933206514198
"55945",0,24123.0165478015,"Credit Card","Annual",0,"Android",26666673,"apr",145.473758627302
