,churn,app_usage,payment_method,payment_freq,location,platform,userId,month,sub_amount
9054,0,19995.846025726798,Credit Card,Annual,0,iOS,14666201,jul,$ 163.618689682727
17119,0,21963.5025645581,Credit Card,Annual,0,iOS,20624321,jul,$ 184.921830233105
2333,0,18524.442867633603,Credit Card,Quarterly,1,Android,15044601,jul,$ 13.2195441754134
8689,0,21260.8069938128,Credit Card,Monthly,1,iOS,26057952,jul,$ 16.1971465225205
84,1,13893.799832968602,PayPal,Monthly,1,iOS,72778422,jul,$ 12.8707345022776
18838,0,16375.5002983147,PayPal,Monthly,1,Android,79744608,jul,$ 14.9576121694595
362,1,17398.2226094376,Credit Card,Quarterly,0,Android,38983174,jul,$ 7.38731652319925
16963,0,21803.821575413,Credit Card,Annual,0,iOS,91793636,jul,$ 162.872406663111
7436,0,14621.9687398072,Credit Card,Annual,1,iOS,50889257,jul,$ 185.830496547849
4075,0,19414.5594090808,Credit Card,Annual,0,iOS,93695940,jul,$ 154.882982695041
556,1,18841.2584026068,PayPal,Monthly,1,iOS,25714767,jul,$ 12.6590467050739
12942,0,19821.5789243992,Credit Card,Annual,0,Android,12799722,jul,$ 187.302427538053
19206,0,14921.042298209699,Credit Card,Monthly,0,Android,90297346,jul,$ 11.6616862729043
645,0,17862.8883780714,PayPal,Monthly,0,Android,97435952,jul,$ 14.2068332254058
13302,0,16067.2344105028,PayPal,Quarterly,1,Android,34802475,jul,$ 11.4813410790387
1545,0,19750.4149632404,Credit Card,Quarterly,0,iOS,87187484,jul,$ 8.70012083451725
12396,0,19395.7364101627,Credit Card,Quarterly,0,Android,29635591,jul,$ 7.06823498821834
6815,0,19378.751741615903,Credit Card,Monthly,0,iOS,68075650,jul,$ 13.4362296009425
584,1,17379.1007120066,PayPal,Quarterly,1,Android,23867903,jul,$ 7.72992375629702
13744,0,19879.517020968,Credit Card,Annual,0,Android,80005109,jul,$ 171.889423600796
6831,0,16826.1334417978,Credit Card,Quarterly,0,Android,14990372,jul,$ 9.67028746923967
6399,0,18403.7883413371,Credit Card,Annual,0,Android,12938787,jul,$ 125.006777197924
3709,0,16088.187626881201,Credit Card,Annual,0,Android,17014491,jul,$ 139.209552245278
15682,0,19904.2455051494,PayPal,Monthly,0,Android,26884931,jul,$ 16.4399555582431
275,1,18078.9255638985,Credit Card,Quarterly,1,Android,82714793,jul,$ 6.31986773253878
15993,0,20005.499884071898,PayPal,Monthly,0,Android,96081203,jul,$ 16.8098048434171
15504,0,17336.1166453997,Credit Card,Annual,1,iOS,96302102,jul,$ 156.374420429895
17582,0,21105.5882655502,PayPal,Quarterly,0,Android,43443835,jul,$ 9.18734673801455
12386,0,20925.471995696298,Credit Card,Annual,0,Android,41041199,jul,$ 157.131860620171
9159,0,19188.0592168988,Credit Card,Quarterly,0,iOS,32482338,jul,$ 8.26600492589729
9079,0,22536.5804210544,PayPal,Quarterly,0,Android,63317621,jul,$ 11.4158051834133
15844,0,18263.4397350901,Credit Card,Annual,1,Android,17061661,jul,$ 175.974141110736
15358,0,16617.0001665847,PayPal,Quarterly,0,Android,70719862,jul,$ 12.231091865403
14232,0,15998.1719863196,PayPal,Monthly,0,Android,55291964,jul,$ 14.1571783577469
4494,0,15196.154898095501,Credit Card,Quarterly,1,iOS,32690213,jul,$ 8.76666002085463
18195,0,17947.0200124512,PayPal,Quarterly,0,Android,50638637,jul,$ 8.35250436099578
16221,0,18130.8038322717,Credit Card,Annual,1,Android,53572050,jul,$ 138.980693664436
10660,0,13148.2400097028,Credit Card,Annual,1,Android,71425175,jul,$ 163.392749883539
2832,0,19788.2247467856,PayPal,Monthly,0,Android,90996547,jul,$ 16.2084432518124
12859,0,21221.744453217,PayPal,Monthly,1,iOS,20315792,jul,$ 13.7318408231471
18045,0,20678.8842359228,Credit Card,Annual,1,Android,23874069,jul,$ 134.647881227887
11499,0,19364.7084573149,Credit Card,Annual,0,Android,52034339,jul,$ 152.681272852012
2852,0,23687.0901877232,PayPal,Quarterly,0,Android,35991965,jul,$ 10.6189424744173
16769,0,19770.336281808603,PayPal,Annual,1,Android,29052203,jul,$ 147.017219428565
9691,0,16335.1196086622,Credit Card,Quarterly,0,Android,78667375,jul,$ 8.31723096852235
13921,0,19673.2493968534,PayPal,Quarterly,1,Android,96759565,jul,$ 9.12177646807304
4852,0,17711.5977288025,Credit Card,Annual,0,Android,12102546,jul,$ 137.612699384191
14135,0,16535.6871786055,PayPal,Monthly,0,iOS,22521238,jul,$ 14.993752232015
13123,0,19912.4785498601,Credit Card,Quarterly,0,Android,42355892,jul,$ 10.6762809357288
12099,0,17030.9753857671,Credit Card,Annual,0,Android,32977834,jul,$ 150.279959872492
1799,0,17932.0602298532,PayPal,Monthly,0,Android,69925197,jul,$ 14.6998346186978
1886,0,20599.281411483,PayPal,Monthly,0,Android,17568078,jul,$ 14.7220562491297
6280,0,20225.8982472112,Credit Card,Annual,0,Android,92075886,jul,$ 177.017366778813
824,0,13938.1328373476,Credit Card,Annual,1,Android,51526601,jul,$ 119.569456841636
9427,0,20163.5952239221,PayPal,Quarterly,0,Android,21230641,jul,$ 10.075845172446
1473,0,17853.4861350731,Credit Card,Annual,1,Android,32048185,jul,$ 152.022753016897
1495,0,16110.0887260194,Credit Card,Annual,1,Android,84599183,jul,$ 173.343872516708
4545,0,17469.4711125019,Credit Card,Annual,0,Android,19630852,jul,$ 152.523042757372
4340,0,17822.8804709676,Credit Card,Annual,0,Android,18062362,jul,$ 168.562350833043
9458,0,15709.0337146318,PayPal,Monthly,0,Android,18963462,jul,$ 14.7805206255256
6347,0,22228.072140893502,PayPal,Monthly,0,Android,62861904,jul,$ 13.6015976402806
17459,0,17713.8692748577,Credit Card,Annual,1,Android,83955116,jul,$ 135.714968054642
2476,0,21120.415557109398,PayPal,Quarterly,0,Android,29627058,jul,$ 8.72347535038949
999,0,19271.0961908689,Credit Card,Annual,0,Android,54149844,jul,$ 156.232525564015
6554,0,18372.295309588302,Credit Card,Annual,0,Android,22485573,jul,$ 191.921890645355
5617,0,17083.7380360951,PayPal,Monthly,1,Android,97089475,jul,$ 15.6858858562222
11548,0,19769.3161511468,Credit Card,Annual,0,Android,78636066,jul,$ 168.64659556328
12803,0,17989.5043292239,Credit Card,Annual,0,Android,91760623,jul,$ 161.985191651744
2827,0,19504.5865529855,Credit Card,Quarterly,0,Android,54886077,jul,$ 6.16810045857688
8494,0,21863.5485993469,Credit Card,Annual,0,Android,78284368,jul,$ 164.262826630302
4928,0,20897.8659444045,Credit Card,Annual,0,Android,43945523,jul,$ 161.188357519516
8752,0,16374.8839400709,PayPal,Monthly,1,Android,25431799,jul,$ 12.7540211245233
10632,0,18173.3728362723,Credit Card,Annual,0,iOS,26680764,jul,$ 150.532082013723
1962,0,18091.6574577121,Credit Card,Annual,1,Android,65796840,jul,$ 178.882723969879
3309,0,20143.8790322891,Credit Card,Quarterly,1,Android,67852964,jul,$ 12.3172555799364
17555,0,16167.144732127901,Credit Card,Quarterly,0,Android,78367281,jul,$ 9.53845026959397
13400,0,18817.557947030902,Credit Card,Annual,0,iOS,24619296,jul,$ 143.128522146314
15732,0,17929.1861433207,Credit Card,Monthly,0,Android,74873182,jul,$ 13.3802736209937
250,1,12576.239423704399,PayPal,Annual,0,Android,85587228,jul,$ 130.398238938727
10776,0,18602.6167418573,Credit Card,Annual,1,Android,94689672,jul,$ 169.496942357603
3737,0,15881.0257293382,Credit Card,Annual,1,Android,36462235,jul,$ 144.081721686291
8334,0,18482.54425918,Credit Card,Quarterly,1,Android,45402729,jul,$ 12.9084907014951
17854,0,16162.644989838,PayPal,Monthly,0,Android,93487072,jul,$ 16.2217089929
19182,0,17050.1168799306,Credit Card,Annual,0,Android,87908107,jul,$ 190.605951082599
18219,0,16701.024871754198,Credit Card,Quarterly,1,Android,15103345,jul,$ 11.6245855464006
17451,0,16499.4631124482,PayPal,Quarterly,1,Android,38321733,jul,$ 8.5990775292228
5727,0,21941.4808662826,Credit Card,Annual,0,Android,32184294,jul,$ 153.718062536087
13707,0,20637.703152408798,Credit Card,Annual,1,iOS,24401141,jul,$ 151.344896261495
10218,0,16661.4115656297,PayPal,Monthly,1,Android,58079841,jul,$ 16.9582593909744
1317,0,18338.2227292556,Credit Card,Annual,1,Android,93289408,jul,$ 140.283410178465
10010,0,20518.0813602663,PayPal,Monthly,1,Android,29384830,jul,$ 16.9141285173351
15875,0,19593.8983516639,PayPal,Monthly,1,iOS,31336257,jul,$ 16.5241973332419
669,0,15250.6589331597,Credit Card,Annual,1,Android,55520805,jul,$ 122.990776400769
7396,0,18523.4000221786,Credit Card,Monthly,1,Android,19291485,jul,$ 14.6100774392538
5306,0,19286.253572300302,Credit Card,Quarterly,1,iOS,94640946,jul,$ 8.69555525739973
580,1,15041.2236124449,Credit Card,Quarterly,1,iOS,88695488,jul,$ 8.34453544784699
14836,0,21531.9418633093,PayPal,Quarterly,0,Android,68481315,jul,$ 10.7937651593599
7779,0,17354.8153026705,Credit Card,Annual,1,Android,85954316,jul,$ 157.81031007613
1267,0,17401.7715398258,Credit Card,Annual,1,iOS,50363946,jul,$ 148.872336238243
6434,0,17489.596226185502,Credit Card,Annual,0,Android,35313201,jul,$ 139.405939901004
3835,0,18702.257090292802,Credit Card,Quarterly,0,Android,82775924,jul,$ 12.4929640677387
11507,0,20589.0850523015,PayPal,Monthly,1,iOS,85101158,jul,$ 13.4949153545105
5881,0,18451.4287615529,Credit Card,Annual,0,iOS,23973848,jul,$ 125.593893032237
3744,0,19342.417021221798,PayPal,Monthly,0,iOS,37399995,jul,$ 13.2505725440692
6789,0,19299.3165252551,Credit Card,Annual,0,Android,86791722,jul,$ 140.414159737836
2056,0,18091.2296161634,Credit Card,Annual,0,Android,48583038,jul,$ 158.340710983369
16435,0,15040.134732609,Credit Card,Annual,1,Android,19627336,jul,$ 134.09192617173
5486,0,17027.4112830916,Credit Card,Annual,1,Android,10465688,jul,$ 164.001022965292
15267,0,21866.8363399035,Credit Card,Annual,1,Android,95655080,jul,$ 166.708248025275
2135,0,17320.5109579092,Credit Card,Annual,0,iOS,20683122,jul,$ 158.891917650817
15363,0,18686.1398084327,Credit Card,Quarterly,1,Android,42156210,jul,$ 10.5242157117365
7280,0,20283.4755610225,Credit Card,Quarterly,1,Android,67259899,jul,$ 7.56251079032335
5458,0,19200.546802461,PayPal,Quarterly,1,Android,67238126,jul,$ 11.294710502064
14277,0,16990.6743920725,Credit Card,Annual,0,Android,14148569,jul,$ 146.016019088673
4214,0,19569.88930632,Credit Card,Annual,1,Android,64165422,jul,$ 156.115558288825
4264,0,20458.254834007,PayPal,Quarterly,0,Android,88022816,jul,$ 9.54256145749445
13801,0,18076.7337546551,PayPal,Quarterly,0,iOS,45422535,jul,$ 8.01977938794567
16023,0,18110.8336218497,Credit Card,Quarterly,1,Android,28523671,jul,$ 11.0367204869627
5703,0,15689.7391122103,Credit Card,Annual,0,Android,45050922,jul,$ 138.709313723492
17867,0,16821.0510706237,Credit Card,Quarterly,1,Android,82324407,jul,$ 11.576061749834
19518,0,19840.6890586328,Credit Card,Monthly,1,iOS,80318565,jul,$ 13.8138583525569
8956,0,18884.655183768602,Credit Card,Quarterly,0,Android,41079141,jul,$ 6.96456641659366
19262,0,18395.9936701861,Credit Card,Annual,0,iOS,94594295,jul,$ 168.135589758073
1606,0,18029.5952524183,Credit Card,Annual,1,Android,65099042,jul,$ 145.768150376104
10258,0,19818.196924808402,Credit Card,Annual,0,Android,57185918,jul,$ 191.723487848297
10391,0,20855.1723339529,Credit Card,Annual,0,iOS,80369268,jul,$ 159.433980585826
11273,0,19574.5586738393,Credit Card,Quarterly,0,Android,38623358,jul,$ 10.6198514961671
10116,0,17232.713072667,PayPal,Quarterly,1,iOS,48059426,jul,$ 9.23893303459488
321,1,15632.0896969076,Credit Card,Quarterly,0,Android,57932282,jul,$ 10.4300075656786
13349,0,18594.3777469518,PayPal,Monthly,0,Android,37714032,jul,$ 17.3207484423325
16341,0,17573.6619397795,Credit Card,Quarterly,0,iOS,25135204,jul,$ 10.8780021515897
168,1,14091.524630900902,PayPal,Monthly,1,Android,87237577,jul,$ 11.9417930185361
8863,0,18041.1382585473,PayPal,Monthly,0,Android,38278310,jul,$ 13.807795867904
8349,0,18968.8266350398,Credit Card,Annual,0,Android,31822769,jul,$ 190.031087421938
12275,0,14733.048762984099,Credit Card,Quarterly,1,Android,76002598,jul,$ 11.9059039361285
14509,0,15749.155692574199,PayPal,Quarterly,0,Android,24880196,jul,$ 9.11844966278181
14176,0,20628.029946335802,Credit Card,Annual,0,Android,88936264,jul,$ 128.221757443889
16870,0,18212.5271631129,Credit Card,Quarterly,1,Android,63704340,jul,$ 10.5143003703791
13672,0,18708.1722792262,Credit Card,Quarterly,0,iOS,28894171,jul,$ 12.1162462294016
10515,0,15539.801592963999,PayPal,Quarterly,1,iOS,19198147,jul,$ 8.6705037790234
15763,0,21629.4368653529,Credit Card,Annual,1,Android,87244598,jul,$ 174.811612591993
7378,0,19116.688310561898,Credit Card,Annual,0,iOS,54065407,jul,$ 176.992560716711
17149,0,17194.0599449374,PayPal,Monthly,0,Android,70039814,jul,$ 16.8351603752091
3259,0,18969.8892260434,Credit Card,Annual,0,iOS,94724015,jul,$ 115.162164270267
19098,0,20646.536005988102,Credit Card,Annual,0,Android,40126210,jul,$ 163.628578974851
12480,0,17832.6631291431,Credit Card,Annual,1,Android,75688163,jul,$ 170.988451103235
6609,0,18764.5536297447,PayPal,Monthly,0,Android,63177452,jul,$ 14.452731976233
18433,0,21092.730020954,Credit Card,Annual,1,Android,98005799,jul,$ 158.129233646788
9274,0,17531.0393821265,Credit Card,Annual,1,Android,62538956,jul,$ 148.240629027281
13083,0,17180.9349726936,Credit Card,Annual,0,Android,71995828,jul,$ 155.401122275577
15251,0,20193.064891390903,Credit Card,Quarterly,1,Android,96637898,jul,$ 10.1329574329033
3914,0,17223.1694118823,Credit Card,Quarterly,0,iOS,81505625,jul,$ 9.19462459274944
7207,0,20468.686838609,PayPal,Quarterly,0,Android,21289814,jul,$ 10.5689949080766
8552,0,16904.6097761847,Credit Card,Annual,0,Android,92983692,jul,$ 193.075241592088
13685,0,17431.3667987609,Credit Card,Annual,0,Android,31037891,jul,$ 174.125925580336
19026,0,18369.7567866694,PayPal,Quarterly,0,Android,27262196,jul,$ 6.90763516995518
6512,0,20884.2064056102,Credit Card,Quarterly,0,iOS,34511400,jul,$ 7.30826193696198
221,1,14422.0105917585,PayPal,Quarterly,1,Android,63923679,jul,$ 9.0660166095446
11506,0,21691.8149208262,PayPal,Monthly,0,iOS,73592026,jul,$ 13.1386048604938
18526,0,20692.0764908291,Credit Card,Annual,1,iOS,10187954,jul,$ 155.508931883211
19017,0,19417.4988909858,PayPal,Monthly,0,Android,39669900,jul,$ 15.5705766881768
4447,0,19871.5760773805,Credit Card,Annual,1,Android,64629142,jul,$ 170.927482215769
3051,0,15481.0186400442,PayPal,Monthly,0,iOS,18929677,jul,$ 14.654032746426
18182,0,19832.780973666002,Credit Card,Annual,1,Android,67459867,jul,$ 177.239693688151
18130,0,18314.651284389398,PayPal,Quarterly,0,Android,85335029,jul,$ 9.56368839691677
19458,0,19471.827490601998,Credit Card,Annual,0,Android,41827827,jul,$ 156.139937763504
2974,0,18922.1650430815,PayPal,Quarterly,1,Android,17387917,jul,$ 9.28352149881681
832,0,16205.7251666396,PayPal,Annual,1,iOS,20857570,jul,$ 138.767552068949
15462,0,21015.4708535018,Credit Card,Annual,0,iOS,48634465,jul,$ 139.377163387582
11423,0,17966.8426337872,Credit Card,Annual,0,iOS,71092749,jul,$ 187.595533415514
13358,0,18880.525224971,Credit Card,Annual,1,Android,35154616,jul,$ 121.717623218011
12274,0,17376.4102306678,Credit Card,Annual,1,Android,40928819,jul,$ 193.637548998748
4362,0,21752.2236499159,PayPal,Quarterly,0,Android,78726691,jul,$ 8.43908039471437
5360,0,21598.3015726986,PayPal,Monthly,1,Android,29143918,jul,$ 15.1075718225064
9959,0,19273.8779472429,Credit Card,Annual,0,Android,43797536,jul,$ 171.342657419552
691,0,13934.060448235401,PayPal,Annual,0,iOS,24110826,jul,$ 136.817568813517
6781,0,18593.552579838302,Credit Card,Annual,0,Android,28212357,jul,$ 187.374613948082
10756,0,16221.362336075701,Credit Card,Annual,0,Android,66005604,jul,$ 138.414142037701
5649,0,20795.8780094869,Credit Card,Annual,1,iOS,63665241,jul,$ 143.439382732275
4089,0,18886.208379299598,Credit Card,Annual,1,iOS,92118232,jul,$ 147.323021069225
13242,0,19517.9014528335,Credit Card,Quarterly,1,iOS,37537767,jul,$ 8.35840681943103
5181,0,20646.800029313603,Credit Card,Quarterly,0,iOS,36655670,jul,$ 9.9967307346719
7251,0,19890.6565104489,PayPal,Monthly,1,Android,80401937,jul,$ 17.7385539506025
11191,0,16873.4266983479,Credit Card,Annual,1,Android,37742235,jul,$ 179.213412113293
5123,0,16560.571310818897,Credit Card,Annual,0,iOS,46645777,jul,$ 150.776747153418
1716,0,18286.4337234346,Credit Card,Quarterly,1,Android,38428719,jul,$ 7.89509661783235
4595,0,19137.1216882317,PayPal,Monthly,0,Android,14790711,jul,$ 15.109816020763
17201,0,17154.8170845794,Credit Card,Annual,0,Android,41443301,jul,$ 220.159383123656
18926,0,15241.401747483798,Credit Card,Quarterly,0,Android,69292974,jul,$ 9.83035276944546
6406,0,17755.8148053593,PayPal,Annual,1,Android,66717423,jul,$ 143.735126563756
11562,0,17206.7102827021,PayPal,Quarterly,1,Android,69824810,jul,$ 9.33518002147825
13001,0,16905.692214778403,Credit Card,Monthly,1,Android,70281183,jul,$ 15.3154862569529
10407,0,12318.8105610592,Credit Card,Annual,0,Android,44263082,jul,$ 165.115529632065
5591,0,18772.1569952429,Credit Card,Quarterly,0,iOS,78619054,jul,$ 10.4819218276064
10053,0,18393.2639967398,Credit Card,Monthly,0,Android,71320400,jul,$ 12.641875124449
6812,0,21674.5655306069,PayPal,Monthly,0,Android,17362746,jul,$ 13.0774276705878
5409,0,18115.9842537538,PayPal,Quarterly,0,Android,15157041,jul,$ 10.313553885014
17034,0,20516.9540686032,Credit Card,Quarterly,0,iOS,12842016,jul,$ 11.5957231677427
9511,0,16117.9251867313,Credit Card,Quarterly,1,iOS,68921520,jul,$ 6.45262055918205
6918,0,18904.031533959398,Credit Card,Annual,0,Android,36634844,jul,$ 170.132137248838
6282,0,19628.7312186205,Credit Card,Annual,0,iOS,74316440,jul,$ 139.386809676473
14702,0,22026.03837256,Credit Card,Quarterly,1,Android,52268660,jul,$ 10.2406367128332
15234,0,19017.8010277362,Credit Card,Annual,1,iOS,18218419,jul,$ 152.773191942951
14257,0,18013.6341104747,Credit Card,Annual,1,Android,96552252,jul,$ 180.671452026574
13545,0,17533.0635497108,Credit Card,Quarterly,0,Android,76107587,jul,$ 12.2263855374014
18791,0,15102.4641675978,Credit Card,Annual,0,Android,18270746,jul,$ 183.879417497278
11512,0,18211.4854390668,Credit Card,Annual,1,Android,71135968,jul,$ 148.969272027479
14453,0,17295.9643513413,Credit Card,Annual,1,Android,73659010,jul,$ 142.170080587752
16297,0,17547.3829628045,PayPal,Monthly,0,Android,60661211,jul,$ 13.8073602125995
15782,0,16861.9583500447,Credit Card,Annual,0,Android,39042871,jul,$ 140.246733664698
15085,0,17811.9221275266,Credit Card,Annual,1,Android,53728841,jul,$ 170.045595401049
4672,0,19129.006402145802,Credit Card,Quarterly,0,iOS,76203580,jul,$ 9.94363131115547
4199,0,19534.8864965695,PayPal,Quarterly,0,iOS,56757351,jul,$ 8.31892214827867
16915,0,20586.8780241792,PayPal,Monthly,0,Android,79413191,jul,$ 14.9756698884402
17894,0,19298.5671527553,Credit Card,Annual,1,Android,29294001,jul,$ 169.786809673965
17720,0,21854.021469481202,Credit Card,Annual,1,iOS,60823522,jul,$ 168.506347944706
8853,0,18961.7724191251,PayPal,Quarterly,0,Android,90548873,jul,$ 9.9944000122521
13769,0,18710.6641673972,PayPal,Monthly,0,Android,71903885,jul,$ 17.1468343064034
13144,0,17689.6968812078,Credit Card,Annual,1,iOS,45473025,jul,$ 178.605176088975
2794,0,18367.319628458998,PayPal,Monthly,1,Android,34096803,jul,$ 15.6973804717577
12015,0,19004.700228839698,Credit Card,Quarterly,0,Android,51455962,jul,$ 9.22424772476547
16384,0,18106.933664994398,Credit Card,Monthly,0,iOS,78646420,jul,$ 16.2405408454585
16368,0,20425.6047272233,PayPal,Monthly,1,Android,98378138,jul,$ 13.485163555944
7865,0,20747.615532635,Credit Card,Annual,1,Android,22290402,jul,$ 138.086210402961
19217,0,24000.8627215907,Credit Card,Annual,1,iOS,38478631,jul,$ 169.086338151228
1607,0,17706.3661383546,Credit Card,Annual,0,Android,15401364,jul,$ 172.95837061821
3755,0,16691.5701018788,Credit Card,Annual,0,Android,85572605,jul,$ 139.300044971695
2185,0,17459.5713461636,PayPal,Quarterly,1,Android,84214286,jul,$ 9.64367177913002
10701,0,17530.104088306998,Credit Card,Annual,0,iOS,36433427,jul,$ 180.977841273587
17633,0,19480.7229013024,PayPal,Monthly,0,iOS,91998327,jul,$ 15.0392853727173
2404,0,17865.3825723646,Credit Card,Monthly,1,iOS,36214141,jul,$ 14.9119253679578
14141,0,19880.3739710736,PayPal,Quarterly,1,iOS,41978294,jul,$ 10.9115441946476
15973,0,15684.8768825123,Credit Card,Annual,1,iOS,45655561,jul,$ 189.009244716887
18792,0,23849.1400326629,Credit Card,Annual,0,Android,74221881,jul,$ 156.519566139135
12871,0,20202.0013104952,Credit Card,Quarterly,0,iOS,65763963,jul,$ 10.8795584289001
18493,0,16635.691144797802,Credit Card,Annual,0,Android,92405251,jul,$ 189.090386989727
18761,0,17441.8687065777,PayPal,Quarterly,0,Android,81965713,jul,$ 10.8382592229676
5758,0,20673.5718446515,Credit Card,Quarterly,1,Android,11439603,jul,$ 9.97710126774444
14322,0,17184.2715332054,Credit Card,Annual,1,Android,49903959,jul,$ 173.015337159263
8156,0,15647.326375546201,PayPal,Monthly,1,Android,43711642,jul,$ 16.3231386632679
7153,0,19741.5110193075,Credit Card,Annual,1,Android,72200533,jul,$ 111.638034775078
10497,0,18864.2201034447,Credit Card,Annual,0,Android,37814951,jul,$ 170.729288565696
7002,0,21008.1713456225,PayPal,Monthly,0,iOS,63746592,jul,$ 15.5018592534279
16434,0,17699.5193238269,PayPal,Quarterly,0,iOS,16548770,jul,$ 9.68790738255784
11742,0,16408.5601494008,PayPal,Monthly,0,iOS,20061001,jul,$ 15.1814723923994
515,1,16719.5400643551,PayPal,Monthly,1,iOS,65710243,jul,$ 14.1698771088137
2214,0,18157.743737408302,Credit Card,Quarterly,0,Android,95088284,jul,$ 11.9454753565552
11520,0,15371.636927168502,Credit Card,Annual,1,Android,47045988,jul,$ 182.074411898586
9227,0,18750.488200396598,Credit Card,Annual,0,Android,55166832,jul,$ 179.254230014244
1510,0,17476.1932987072,PayPal,Quarterly,1,Android,92148328,jul,$ 10.7427285342066
3321,0,18122.5620767226,Credit Card,Annual,0,Android,34864399,jul,$ 170.288965884575
5688,0,20155.2280616391,PayPal,Monthly,0,iOS,87817183,jul,$ 17.2737667844622
16667,0,17046.6911153346,PayPal,Quarterly,0,Android,93359468,jul,$ 9.73232079935321
14756,0,19699.5342744288,Credit Card,Annual,0,Android,26918014,jul,$ 162.613507769026
7452,0,19149.6191770203,Credit Card,Annual,0,iOS,35956934,jul,$ 157.585344893476
5838,0,17805.253848443703,Credit Card,Quarterly,1,Android,80080118,jul,$ 8.98665701117311
6243,0,18051.584905475,Credit Card,Annual,0,Android,32308230,jul,$ 142.94549731911
16532,0,16736.861045063,PayPal,Quarterly,0,Android,92614074,jul,$ 7.8888109410015
16034,0,16371.8222136829,Credit Card,Annual,0,Android,45108767,jul,$ 166.471136557546
15880,0,16289.476400355701,Credit Card,Quarterly,0,Android,70215377,jul,$ 10.3433957571398
14223,0,19967.5262889623,Credit Card,Annual,1,Android,33900241,jul,$ 167.933274974871
5773,0,16793.533244801,Credit Card,Quarterly,1,Android,62076033,jul,$ 10.6379128502612
7625,0,18063.9845752882,Credit Card,Annual,1,Android,83310888,jul,$ 177.545840057201
12777,0,19623.1883263141,Credit Card,Annual,0,Android,13085061,jul,$ 166.246023379267
15810,0,19840.009757900003,Credit Card,Annual,1,iOS,52511801,jul,$ 155.998407797495
6103,0,15805.760895823101,PayPal,Monthly,0,iOS,23037047,jul,$ 13.3909286658315
5988,0,17525.2702291011,Credit Card,Quarterly,0,iOS,66164462,jul,$ 10.0107932748372
12674,0,19252.3897040648,Credit Card,Annual,0,iOS,87142570,jul,$ 151.277590107446
14219,0,18174.739605621002,Credit Card,Annual,1,Android,26749608,jul,$ 155.991161094356
4008,0,19110.7350108297,PayPal,Monthly,0,Android,63524211,jul,$ 17.1789252188015
2052,0,19056.49818205,PayPal,Quarterly,0,iOS,93747540,jul,$ 8.41435725466507
12774,0,17166.408500466,Credit Card,Annual,1,Android,66992559,jul,$ 149.042099763415
6654,0,16813.5710758302,Credit Card,Annual,1,Android,17500174,jul,$ 154.368463542337
11464,0,18514.875337702,Credit Card,Quarterly,0,Android,98025419,jul,$ 12.3693756802173
11161,0,19000.181845599498,Credit Card,Annual,0,iOS,99312803,jul,$ 170.742121077146
6095,0,20879.9167500935,Credit Card,Annual,0,Android,40340190,jul,$ 158.175695722617
8540,0,21375.592603103898,Credit Card,Annual,0,iOS,56956766,jul,$ 143.561378211274
6150,0,14705.4468982403,Credit Card,Quarterly,1,iOS,67348690,jul,$ 10.8841734859338
7563,0,17074.790776378002,Credit Card,Quarterly,0,Android,80190379,jul,$ 8.17181196328368
17477,0,18389.056832539398,PayPal,Monthly,0,Android,57442786,jul,$ 16.4042242484977
5060,0,17775.2746515281,Credit Card,Annual,1,Android,45709760,jul,$ 146.563434055763
14146,0,16586.841055354198,PayPal,Monthly,0,iOS,70664891,jul,$ 13.0230072018011
15399,0,18898.045348409098,PayPal,Quarterly,0,Android,90725068,jul,$ 9.50122938144241
10764,0,17203.4333653215,Credit Card,Quarterly,1,Android,43444743,jul,$ 10.5439734746481
3391,0,18022.9509649335,PayPal,Monthly,1,Android,24539643,jul,$ 12.519628337393
11516,0,20306.4844885957,Credit Card,Annual,0,Android,39466899,jul,$ 153.492018182587
11146,0,18112.5790783987,PayPal,Annual,1,Android,53779609,jul,$ 190.053407665335
10028,0,16536.6679382479,PayPal,Annual,1,iOS,36050640,jul,$ 163.392177967472
3357,0,20353.7201106081,PayPal,Monthly,0,iOS,51236676,jul,$ 12.6071696896022
18293,0,17975.0333296325,Credit Card,Quarterly,1,Android,93740516,jul,$ 11.9789750653033
1063,0,19686.386005231598,Credit Card,Annual,0,iOS,89885706,jul,$ 115.512445609652
17343,0,20065.615538413702,Credit Card,Annual,1,iOS,74405896,jul,$ 149.670935601866
5586,0,20076.8456068734,PayPal,Quarterly,1,Android,20305536,jul,$ 11.9832185559288
12143,0,19752.4132216217,PayPal,Monthly,0,iOS,25232969,jul,$ 14.5492372990646
11732,0,18615.4661373304,Credit Card,Annual,1,iOS,22837613,jul,$ 142.424174472173
4005,0,23016.549428532202,Credit Card,Quarterly,1,iOS,98876429,jul,$ 12.7177295487242
7342,0,19828.5725948237,Credit Card,Monthly,1,Android,63334421,jul,$ 15.4477512601672
11802,0,19587.1906436481,Credit Card,Annual,1,Android,33064825,jul,$ 186.730274882772
18074,0,19949.7401983302,Credit Card,Quarterly,1,Android,45822067,jul,$ 8.41023168813409
11887,0,17580.1185555301,PayPal,Quarterly,0,Android,15239440,jul,$ 10.6520899564618
6284,0,19031.7042592285,PayPal,Monthly,1,Android,91649899,jul,$ 14.6109855814243
2365,0,17026.409961858102,Credit Card,Annual,1,Android,28459945,jul,$ 128.860975033454
